,Unnamed: 0,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,gender_num
5387,,DY81347,California,F,High School or Below,4715.469193,0.0,126.0,0,Personal Auto,SUV,694.357961,1.0
5388,,VH45074,California,M,College,2288.763508,0.0,63.0,0,Personal Auto,Four-Door Car,344.288189,0.0
5389,,BF45697,California,M,College,5670.132321,83086.0,71.0,3,Personal Auto,Four-Door Car,320.486645,0.0
5390,,RY27018,Washington,M,High School or Below,7228.993348,53214.0,91.0,0,Personal Auto,Four-Door Car,436.8,0.0
5391,,YJ16163,Oregon,F,Bachelor,11009.13049,51643.0,283.0,0,Special Auto,Luxury,1358.4,1.0
5392,,QM61543,Arizona,M,High School or Below,5639.941974,73168.0,70.0,0,Corporate Auto,Four-Door Car,425.800112,0.0
5393,,IU83998,Washington,F,Bachelor,11196.46002,0.0,298.0,0,Personal Auto,Luxury,2145.6,1.0
5394,,NE29938,California,F,College,12840.43291,0.0,90.0,0,Personal Auto,Two-Door Car,648.0,1.0
5395,,VQ57815,Oregon,M,Doctor,8828.380695,61246.0,110.0,0,Personal Auto,Sports Car,159.239518,0.0
5396,,FF93355,Washington,M,High School or Below,13268.79263,32762.0,112.0,0,Corporate Auto,Four-Door Car,326.926833,0.0
5397,,MG12206,California,M,College,3728.874098,0.0,69.0,5,Personal Auto,Two-Door Car,496.8,0.0
5398,,NE55975,Nevada,F,High School or Below,4983.114656,0.0,133.0,0,Personal Auto,Sports Car,957.6,1.0
5399,,BX70848,Washington,M,College,13727.79972,0.0,126.0,0,Personal Auto,SUV,604.8,0.0
5400,,NJ88229,California,F,College,8343.751519,64127.0,71.0,0,Personal Auto,Four-Door Car,72.862304,1.0
5401,,QW31435,Oregon,M,High School or Below,7191.831645,0.0,67.0,0,Personal Auto,Two-Door Car,308.54976,0.0
5402,,DJ22229,Washington,F,Bachelor,13759.14695,16794.0,96.0,0,Personal Auto,Four-Door Car,460.8,1.0
5403,,MB12747,Nevada,M,Bachelor,9788.713108,31930.0,83.0,0,Personal Auto,Four-Door Car,37.699658,0.0
5404,,XQ50187,Oregon,M,Master,3360.44356,74918.0,85.0,0,Special Auto,Two-Door Car,314.246507,0.0
5405,,WU62992,Oregon,M,Bachelor,4887.794108,70742.0,124.0,1,Personal Auto,SUV,211.68058,0.0
5406,,CE11667,Oregon,M,College,7582.113842,64801.0,64.0,0,Corporate Auto,Four-Door Car,268.471802,0.0
5407,,BP53979,California,F,Bachelor,2516.213745,48829.0,64.0,1,Personal Auto,Four-Door Car,300.312635,1.0
5408,,DM59806,California,F,Doctor,3571.34607,73853.0,89.0,0,Personal Auto,Four-Door Car,427.2,1.0
5409,,LJ88616,Arizona,M,High School or Below,9868.595441,0.0,99.0,0,Personal Auto,Four-Door Car,712.8,0.0
5410,,TC82133,Oregon,M,Bachelor,5375.821564,66844.0,70.0,4,Personal Auto,Four-Door Car,104.977375,0.0
5411,,NW65065,California,F,High School or Below,4254.620669,11904.0,61.0,2,Corporate Auto,Two-Door Car,292.8,1.0
5412,,LS17120,California,M,Bachelor,3061.052283,56869.0,83.0,3,Personal Auto,Four-Door Car,269.406119,0.0
5413,,ZN96843,Arizona,M,Bachelor,2414.770722,0.0,67.0,0,Personal Auto,Two-Door Car,482.4,0.0
5414,,HZ98935,Washington,F,Bachelor,4526.52638,0.0,68.0,1,Personal Auto,Four-Door Car,326.4,1.0
5415,,WG51330,Arizona,M,College,5635.294733,59325.0,71.0,0,Corporate Auto,Four-Door Car,229.686659,0.0
5416,,DS58268,Arizona,F,High School or Below,8254.698836,0.0,115.0,0,Corporate Auto,Sports Car,552.0,1.0
5417,,SN27401,Washington,M,High School or Below,7320.070571,0.0,112.0,1,Personal Auto,Two-Door Car,806.4,0.0
5418,,AI74959,California,M,High School or Below,3933.813993,25927.0,103.0,0,Personal Auto,SUV,674.973614,0.0
5419,,RC16862,Arizona,M,College,2433.089468,0.0,71.0,0,Corporate Auto,Four-Door Car,493.055291,0.0
5420,,YP19985,California,M,Bachelor,5706.955563,83073.0,71.0,0,Corporate Auto,Two-Door Car,10.42277,0.0
5421,,SY29553,Oregon,F,High School or Below,2585.444463,0.0,73.0,2,Personal Auto,Four-Door Car,350.4,1.0
5422,,EM78211,Oregon,F,College,2659.70565,0.0,87.0,3,Special Auto,Four-Door Car,420.041981,1.0
5423,,JL70559,Arizona,F,College,5310.861767,0.0,72.0,1,Personal Auto,Four-Door Car,345.6,1.0
5424,,IS95117,Arizona,F,College,5874.820212,35301.0,74.0,0,Personal Auto,Four-Door Car,128.643975,1.0
5425,,YU66872,California,F,College,8579.889155,21829.0,111.0,0,Personal Auto,Sports Car,532.8,1.0
5426,,WK62379,Washington,F,Bachelor,8903.966435,15142.0,116.0,0,Personal Auto,Two-Door Car,792.609747,1.0
5427,,WR85740,Arizona,F,Doctor,8149.769437,0.0,71.0,0,Corporate Auto,Two-Door Car,340.8,1.0
5428,,YY58769,Arizona,M,Bachelor,2570.162134,58498.0,67.0,3,Personal Auto,Four-Door Car,321.6,0.0
5429,,YK83904,Nevada,F,High School or Below,2585.56013,64592.0,64.0,0,Personal Auto,Four-Door Car,307.2,1.0
5430,,IE36279,California,M,Bachelor,2844.849804,80306.0,71.0,0,Corporate Auto,Two-Door Car,340.8,0.0
5431,,FT61724,California,F,Bachelor,4633.550875,29105.0,117.0,0,Personal Auto,Sports Car,272.612048,1.0
5432,,YV63603,Arizona,F,Bachelor,6678.899026,47137.0,84.0,0,Personal Auto,Four-Door Car,161.640052,1.0
5433,,PT52001,Nevada,F,College,2222.865016,0.0,62.0,0,Corporate Auto,Two-Door Car,446.4,1.0
5434,,FM83188,Washington,F,Doctor,8522.759016,0.0,109.0,0,Corporate Auto,SUV,723.786607,1.0
5435,,RN96985,Oregon,F,High School or Below,25082.1789,0.0,100.0,0,Personal Auto,SUV,1000.850446,1.0
5436,,OA59724,Washington,F,College,3479.260311,66711.0,86.0,0,Corporate Auto,Two-Door Car,366.381387,1.0
5437,,LY83340,Oregon,F,High School or Below,7851.582939,48943.0,65.0,0,Corporate Auto,Two-Door Car,105.068788,1.0
5438,,AX99820,Arizona,F,Bachelor,2509.508795,0.0,71.0,0,Personal Auto,Four-Door Car,511.2,1.0
5439,,MH13358,Oregon,F,High School or Below,2854.26694,34807.0,73.0,0,Personal Auto,Two-Door Car,472.043042,1.0
5440,,UQ51981,Oregon,F,High School or Below,8879.790017,52583.0,113.0,0,Personal Auto,SUV,528.20086,1.0
5441,,JQ60102,California,M,Master,8392.618913,0.0,111.0,0,Corporate Auto,Sports Car,617.396701,0.0
5442,,CB52667,Washington,F,High School or Below,5279.478432,92589.0,65.0,0,Personal Auto,Four-Door Car,312.0,1.0
5443,,YP29527,Oregon,M,College,8272.330818,96689.0,103.0,0,Personal Auto,Sports Car,37.802583,0.0
5444,,GW89349,Nevada,M,High School or Below,7662.429999,0.0,73.0,0,Corporate Auto,Four-Door Car,525.6,0.0
5445,,ZD72991,California,M,Doctor,4899.977003,76594.0,122.0,1,Personal Auto,SUV,832.453791,0.0
5446,,CS51928,Arizona,M,Bachelor,4508.862933,83777.0,112.0,0,Personal Auto,Sports Car,377.354191,0.0
5447,,IJ18945,Washington,F,College,3094.320237,20954.0,78.0,0,Special Auto,Four-Door Car,534.501024,1.0
5448,,EF21564,Nevada,M,Master,4383.150505,84491.0,110.0,0,Personal Auto,SUV,156.282093,0.0
5449,,AY35539,Oregon,F,Bachelor,2530.705137,89451.0,63.0,0,Personal Auto,Four-Door Car,61.769564,1.0
5450,,XJ96507,Arizona,F,High School or Below,8291.659086,85132.0,106.0,5,Personal Auto,SUV,501.134524,1.0
5451,,ZG95780,Arizona,M,College,8164.31273,11193.0,114.0,0,Personal Auto,SUV,820.8,0.0
5452,,GI55977,Oregon,F,High School or Below,2337.35182,28806.0,61.0,0,Personal Auto,Four-Door Car,292.8,1.0
5453,,BV63942,Washington,M,High School or Below,9002.409572,76184.0,111.0,0,Corporate Auto,Two-Door Car,532.8,0.0
5454,,PF81183,California,M,College,5389.499465,66429.0,136.0,0,Corporate Auto,Sports Car,57.712985,0.0
5455,,HV16877,California,F,High School or Below,2721.585434,43278.0,68.0,0,Personal Auto,Four-Door Car,326.4,1.0
5456,,XO92596,California,M,College,6005.847375,13528.0,86.0,0,Personal Auto,Four-Door Car,412.8,0.0
5457,,IQ73438,California,M,Bachelor,5555.830205,74015.0,72.0,0,Personal Auto,Four-Door Car,471.443077,0.0
5458,,FY74419,Nevada,F,Bachelor,5470.060561,54507.0,138.0,0,Personal Auto,SUV,702.990032,1.0
5459,,JQ30166,Oregon,F,Master,15610.90065,0.0,119.0,5,Personal Auto,Four-Door Car,439.352186,1.0
5460,,WC22220,Arizona,M,College,2616.613903,72302.0,66.0,0,Corporate Auto,Two-Door Car,316.8,0.0
5461,,OT66924,Oregon,F,Bachelor,4681.52815,14606.0,72.0,5,Personal Auto,Four-Door Car,439.772868,1.0
5462,,UC21019,Arizona,M,Master,4890.1093,0.0,68.0,0,Personal Auto,Four-Door Car,689.282166,0.0
5463,,YW88487,Arizona,F,College,7457.344801,43406.0,187.0,0,Personal Auto,Luxury,897.6,1.0
5464,,CA45756,Arizona,F,Master,22185.88045,60426.0,62.0,0,Corporate Auto,Two-Door Car,133.284622,1.0
5465,,JY42899,California,M,Bachelor,5305.087084,26334.0,71.0,0,Personal Auto,Two-Door Car,340.8,0.0
5466,,KM72781,Washington,F,College,9470.624437,22514.0,80.0,0,Personal Auto,Four-Door Car,203.469143,1.0
5467,,DV62119,Arizona,F,Doctor,3548.148767,76114.0,88.0,0,Personal Auto,Four-Door Car,422.4,1.0
5468,,DO12179,Oregon,M,Bachelor,2451.535793,48791.0,62.0,3,Personal Auto,Two-Door Car,69.794432,0.0
5469,,ER20865,California,M,Bachelor,8652.652451,65605.0,111.0,2,Corporate Auto,Two-Door Car,377.781658,0.0
5470,,YQ95507,Oregon,F,High School or Below,2535.223185,69259.0,63.0,0,Personal Auto,Four-Door Car,362.51794,1.0
5471,,VW65691,Oregon,F,High School or Below,4314.065657,0.0,64.0,1,Personal Auto,Four-Door Car,460.8,1.0
5472,,LL55780,Oregon,F,High School or Below,6731.050335,0.0,62.0,0,Corporate Auto,Four-Door Car,446.4,1.0
5473,,WK29536,Oregon,F,Bachelor,7779.588181,90969.0,65.0,0,Personal Auto,Four-Door Car,190.751345,1.0
5474,,UX87980,Nevada,M,College,2805.286098,50180.0,77.0,3,Personal Auto,Four-Door Car,360.499075,0.0
5475,,TJ68521,Washington,M,Master,5251.968272,41991.0,67.0,0,Personal Auto,Four-Door Car,88.382536,0.0
5476,,RJ57593,Arizona,M,Bachelor,8044.872393,71391.0,67.0,0,Personal Auto,Four-Door Car,284.000172,0.0
5477,,YI83073,California,F,High School or Below,4250.282624,0.0,61.0,1,Personal Auto,Four-Door Car,292.8,1.0
5478,,QQ18636,Arizona,F,College,13891.67638,70725.0,70.0,0,Corporate Auto,Four-Door Car,336.0,1.0
5479,,JV23769,Oregon,F,Master,2725.356404,36650.0,69.0,1,Personal Auto,Four-Door Car,56.60333,1.0
5480,,PA19547,Washington,M,High School or Below,4779.893422,54194.0,119.0,1,Personal Auto,SUV,112.268583,0.0
5481,,IH91478,Oregon,F,Bachelor,4808.957973,23554.0,61.0,0,Personal Auto,Two-Door Car,142.459804,1.0
5482,,OR78439,Arizona,M,College,8658.863813,62464.0,109.0,0,Corporate Auto,Sports Car,400.181882,0.0
5483,,CW15758,Oregon,F,College,9215.541928,71888.0,115.0,0,Personal Auto,SUV,552.0,1.0
5484,,RY26286,California,M,College,5068.426258,80846.0,65.0,0,Corporate Auto,Four-Door Car,227.183015,0.0
5485,,YP71513,Oregon,M,College,4879.713235,0.0,67.0,0,Personal Auto,Four-Door Car,321.6,0.0
5486,,CJ51511,Arizona,F,High School or Below,13466.92071,11432.0,119.0,0,Corporate Auto,SUV,571.2,1.0
5487,,GQ11852,Oregon,F,College,13306.18451,39017.0,170.0,2,Personal Auto,SUV,592.85751,1.0
5488,,TC29250,California,M,Bachelor,7350.182328,0.0,108.0,0,Personal Auto,Sports Car,777.6,0.0
5489,,HX63408,Arizona,M,Bachelor,4822.436037,73769.0,61.0,0,Corporate Auto,Four-Door Car,121.654567,0.0
5490,,LJ15849,Arizona,F,Master,3554.845264,58557.0,88.0,0,Personal Auto,Four-Door Car,55.510526,1.0
5491,,NC40609,Nevada,M,College,3135.579831,0.0,91.0,0,Corporate Auto,Four-Door Car,707.264022,0.0
5492,,JZ23377,Oregon,F,College,57520.50151,48367.0,161.0,0,Personal Auto,SUV,772.8,1.0
5493,,TB17648,Arizona,M,College,2515.411468,39718.0,65.0,2,Personal Auto,Four-Door Car,366.531664,0.0
5494,,OP68330,Oregon,F,College,7247.495684,0.0,96.0,1,Personal Auto,Four-Door Car,460.8,1.0
5495,,GO53814,Oregon,F,High School or Below,4878.950256,43358.0,61.0,0,Corporate Auto,Two-Door Car,400.294938,1.0
5496,,VW11431,California,F,Bachelor,2971.919417,83873.0,76.0,1,Personal Auto,Two-Door Car,218.374041,1.0
5497,,FG96614,California,F,Doctor,11302.60169,22361.0,95.0,0,Personal Auto,Four-Door Car,530.667993,1.0
5498,,KQ98040,California,F,Bachelor,7996.597066,70061.0,99.0,0,Corporate Auto,Four-Door Car,699.517349,1.0
5499,,DP23630,California,M,High School or Below,7411.813055,0.0,73.0,0,Personal Auto,Four-Door Car,525.6,0.0
5500,,No31089,Arizona,F,Bachelor,3179.474225,65742.0,79.0,0,Personal Auto,Four-Door Car,277.360797,1.0
5501,,TU15769,Washington,M,Bachelor,22658.53652,23665.0,67.0,0,Personal Auto,Four-Door Car,404.817249,0.0
5502,,DA20791,California,M,College,3774.861293,66457.0,95.0,0,Personal Auto,Four-Door Car,456.0,0.0
5503,,AE89300,Arizona,F,Bachelor,8224.770259,82634.0,104.0,0,Personal Auto,SUV,324.097433,1.0
5504,,UE13511,Oregon,F,High School or Below,2563.582441,0.0,69.0,0,Corporate Auto,Four-Door Car,331.2,1.0
5505,,MS46793,Oregon,M,College,2393.915369,0.0,70.0,0,Personal Auto,Four-Door Car,425.266308,0.0
5506,,ME22430,Nevada,M,Bachelor,2453.570794,29735.0,69.0,0,Personal Auto,Four-Door Car,331.2,0.0
5507,,JZ28710,California,M,College,5143.878519,61417.0,65.0,0,Personal Auto,Two-Door Car,206.01822,0.0
5508,,HP80279,Oregon,F,High School or Below,7378.510732,0.0,105.0,0,Personal Auto,SUV,756.0,1.0
5509,,EH22538,California,M,High School or Below,2574.198807,43846.0,65.0,1,Personal Auto,Four-Door Car,125.52458,0.0
5510,,JP87331,Arizona,M,High School or Below,22315.05787,0.0,67.0,0,Personal Auto,Four-Door Car,482.4,0.0
5511,,VA89684,Nevada,F,College,2430.484375,33775.0,61.0,0,Personal Auto,Two-Door Car,292.8,1.0
5512,,XS68865,Oregon,M,College,6160.999344,96988.0,77.0,0,Personal Auto,Two-Door Car,369.6,0.0
5513,,IZ13533,Arizona,M,Bachelor,7912.132168,0.0,114.0,0,Personal Auto,Two-Door Car,820.8,0.0
5514,,JB47784,Oregon,F,Doctor,5534.821886,81945.0,68.0,0,Personal Auto,Four-Door Car,47.451832,1.0
5515,,LT79371,Arizona,F,Bachelor,2382.672856,0.0,65.0,0,Personal Auto,Four-Door Car,27.031485,1.0
5516,,DE78840,Nevada,F,Bachelor,6991.248087,19019.0,186.0,0,Personal Auto,Luxury,1003.050834,1.0
5517,,PU25554,Oregon,F,Bachelor,2885.328202,62579.0,72.0,0,Personal Auto,Four-Door Car,326.242099,1.0
5518,,ZI47098,California,F,High School or Below,41787.90343,46587.0,119.0,2,Personal Auto,Four-Door Car,571.2,1.0
5519,,CN53343,Arizona,F,Bachelor,2848.564466,0.0,81.0,0,Personal Auto,Four-Door Car,583.2,1.0
5520,,IN18876,Arizona,F,Bachelor,8123.023295,0.0,78.0,0,Special Auto,Four-Door Car,561.6,1.0
5521,,FV38119,Washington,M,High School or Below,9661.103686,0.0,135.0,0,Corporate Auto,SUV,648.0,0.0
5522,,YD89516,California,M,High School or Below,4488.134688,0.0,66.0,0,Corporate Auto,Four-Door Car,758.460636,0.0
5523,,BN89470,California,M,College,4561.27302,29327.0,118.0,0,Special Auto,Four-Door Car,627.898468,0.0
5524,,VZ64716,Oregon,M,Master,11546.17372,81081.0,96.0,1,Corporate Auto,Four-Door Car,206.211089,0.0
5525,,FU17577,Oregon,F,High School or Below,3788.814643,0.0,106.0,0,Personal Auto,SUV,763.2,1.0
5526,,QY37300,Nevada,M,Master,13502.63148,57222.0,112.0,1,Personal Auto,Sports Car,297.187468,0.0
5527,,UI84849,Arizona,M,College,8563.968057,91147.0,107.0,0,Personal Auto,Sports Car,50.473675,0.0
5528,,MN81810,California,F,High School or Below,2913.475108,76638.0,73.0,1,Personal Auto,Four-Door Car,435.189747,1.0
5529,,XN42396,California,M,Bachelor,7540.584824,29697.0,64.0,0,Personal Auto,Four-Door Car,147.128736,0.0
5530,,VZ13840,Arizona,M,High School or Below,6950.532764,0.0,61.0,0,Corporate Auto,Four-Door Car,301.402778,0.0
5531,,NI27358,Arizona,F,College,7255.137772,67352.0,181.0,1,Personal Auto,Luxury,560.947563,1.0
5532,,LO39834,Oregon,F,Bachelor,4334.064096,23904.0,123.0,3,Personal Auto,SUV,590.4,1.0
5533,,WX18073,Arizona,M,Bachelor,6307.497245,0.0,88.0,2,Personal Auto,Four-Door Car,422.4,0.0
5534,,PG27422,California,F,Bachelor,5904.847853,89953.0,74.0,0,Corporate Auto,Four-Door Car,274.165887,1.0
5535,,AX56708,California,M,High School or Below,4794.481412,20862.0,68.0,0,Personal Auto,Four-Door Car,326.4,0.0
5536,,JI80257,Nevada,F,College,9180.154161,47663.0,114.0,0,Personal Auto,Sports Car,103.702555,1.0
5537,,EK95340,Washington,M,Master,8355.512557,49564.0,105.0,0,Corporate Auto,Four-Door Car,661.608936,0.0
5538,,FS67856,California,M,College,13869.92705,28432.0,118.0,0,Personal Auto,SUV,612.300581,0.0
5539,,JX27737,California,M,College,13452.1928,32356.0,117.0,2,Personal Auto,Two-Door Car,428.490681,0.0
5540,,SY81273,Oregon,M,High School or Below,16798.85832,55269.0,71.0,0,Personal Auto,Two-Door Car,340.8,0.0
5541,,FZ16327,California,F,College,8273.111579,0.0,116.0,0,Personal Auto,Four-Door Car,509.513764,1.0
5542,,XC26395,Oregon,M,High School or Below,7408.836056,76771.0,95.0,1,Personal Auto,Two-Door Car,91.674854,0.0
5543,,HA72996,Nevada,F,College,4349.30875,75648.0,108.0,0,Corporate Auto,SUV,112.660916,1.0
5544,,WP51328,Oregon,M,Doctor,4744.967459,20698.0,68.0,5,Personal Auto,Two-Door Car,248.422693,0.0
5545,,CP47989,Oregon,F,High School or Below,17208.05642,29734.0,63.0,0,Corporate Auto,Two-Door Car,649.83837,1.0
5546,,JO75190,Nevada,M,Bachelor,8673.587,43963.0,110.0,0,Corporate Auto,SUV,528.0,0.0
5547,,AP47670,California,M,High School or Below,2497.910013,29465.0,63.0,0,Personal Auto,Four-Door Car,302.4,0.0
5548,,BT61680,Arizona,F,High School or Below,32069.87526,24851.0,103.0,0,Personal Auto,SUV,604.289428,1.0
5549,,KX23022,Arizona,M,Bachelor,3312.253233,0.0,107.0,2,Corporate Auto,SUV,770.4,0.0
5550,,KB20508,California,M,College,10828.37347,11033.0,97.0,0,Special Auto,Two-Door Car,511.120131,0.0
5551,,HU89665,Oregon,F,College,12128.36511,20495.0,61.0,0,Personal Auto,Four-Door Car,292.8,1.0
5552,,HD12841,California,F,Master,5505.687336,95766.0,68.0,0,Personal Auto,Four-Door Car,162.557048,1.0
5553,,AR63478,California,M,College,6715.342541,0.0,65.0,0,Corporate Auto,Four-Door Car,655.073317,0.0
5554,,UP90711,Oregon,F,Bachelor,2836.677371,61029.0,72.0,0,Personal Auto,Two-Door Car,114.429816,1.0
5555,,EK58626,Oregon,M,Bachelor,3561.595726,0.0,105.0,0,Personal Auto,SUV,504.0,0.0
5556,,CA14631,California,M,High School or Below,6552.399896,56188.0,86.0,3,Special Auto,Four-Door Car,175.972039,0.0
5557,,AU98438,Arizona,F,Bachelor,2833.980142,94812.0,70.0,0,Personal Auto,Four-Door Car,121.025058,1.0
5558,,RD96782,California,F,Bachelor,5099.513147,0.0,70.0,1,Personal Auto,Two-Door Car,336.0,1.0
5559,,SY66568,Oregon,F,College,9415.527031,55338.0,116.0,0,Corporate Auto,Two-Door Car,556.8,1.0
5560,,WE52979,California,F,High School or Below,3644.833554,82477.0,90.0,0,Personal Auto,Two-Door Car,432.0,1.0
5561,,PL56477,Oregon,F,College,2927.516316,20852.0,73.0,0,Personal Auto,Two-Door Car,383.789732,1.0
5562,,XK20264,Washington,F,High School or Below,9227.945752,0.0,82.0,0,Personal Auto,Two-Door Car,296.637382,1.0
5563,,DV57698,Oregon,F,Doctor,3148.42409,0.0,83.0,0,Personal Auto,Two-Door Car,544.217453,1.0
5564,,RD53171,Arizona,F,College,3063.114594,0.0,95.0,2,Personal Auto,Two-Door Car,456.0,1.0
5565,,PK23339,Arizona,F,High School or Below,3417.953745,72460.0,85.0,0,Personal Auto,Four-Door Car,370.018108,1.0
5566,,GA74551,Oregon,M,Bachelor,23594.6802,76358.0,66.0,0,Personal Auto,Four-Door Car,86.461582,0.0
5567,,BS26376,California,M,High School or Below,7519.133631,96306.0,95.0,1,Corporate Auto,Four-Door Car,185.355353,0.0
5568,,WW74234,Arizona,F,College,3969.433177,49544.0,101.0,0,Personal Auto,SUV,0.769185,1.0
5569,,UA26783,Oregon,M,High School or Below,4874.0748,0.0,68.0,0,Personal Auto,Two-Door Car,609.323227,0.0
5570,,DV38369,California,M,Bachelor,7261.615478,0.0,101.0,0,Corporate Auto,SUV,727.2,0.0
5571,,ZM42260,Arizona,M,College,8005.964669,63357.0,101.0,0,Personal Auto,SUV,565.508572,0.0
5572,,EB34435,Arizona,M,High School or Below,2996.139865,0.0,82.0,0,Corporate Auto,Four-Door Car,590.4,0.0
5573,,QY41527,Arizona,M,Bachelor,4175.945269,23060.0,109.0,3,Corporate Auto,SUV,731.350857,0.0
5574,,WG61503,Arizona,M,Master,8491.858636,27781.0,71.0,0,Corporate Auto,Four-Door Car,340.8,0.0
5575,,TY59969,Arizona,M,College,2402.172069,43246.0,62.0,0,Personal Auto,Four-Door Car,52.435202,0.0
5576,,DO20853,Oregon,F,High School or Below,4775.475851,14254.0,124.0,0,Corporate Auto,SUV,595.2,1.0
5577,,CD14267,Nevada,M,College,4235.183999,60334.0,106.0,0,Corporate Auto,Four-Door Car,111.164747,0.0
5578,,WL40338,California,F,Bachelor,5107.163002,35625.0,65.0,1,Personal Auto,Four-Door Car,288.572108,1.0
5579,,GV75215,Oregon,F,Bachelor,13167.60512,54684.0,111.0,3,Corporate Auto,Sports Car,302.137164,1.0
5580,,CN91738,Oregon,M,Bachelor,2520.301352,56228.0,65.0,0,Personal Auto,Two-Door Car,276.877348,0.0
5581,,UR36951,Oregon,M,Bachelor,5189.289582,82166.0,134.0,3,Personal Auto,SUV,643.2,0.0
5582,,JU87932,Oregon,F,Bachelor,2893.313855,30406.0,73.0,0,Personal Auto,Four-Door Car,350.4,1.0
5583,,IR50609,Arizona,M,Bachelor,3985.547406,75007.0,101.0,0,Personal Auto,Four-Door Car,668.773522,0.0
5584,,VI18029,Washington,M,Bachelor,2414.638309,79271.0,62.0,4,Personal Auto,Four-Door Car,232.753598,0.0
5585,,CC46747,Arizona,F,High School or Below,18688.30707,0.0,76.0,0,Personal Auto,Four-Door Car,364.8,1.0
5586,,ZK58906,California,M,Bachelor,16589.71237,59414.0,140.0,0,Personal Auto,SUV,65.022258,0.0
5587,,SQ70457,Oregon,M,Bachelor,23331.829,44719.0,66.0,0,Personal Auto,Four-Door Car,316.8,0.0
5588,,ZA37110,Nevada,F,Bachelor,4699.034135,0.0,129.0,2,Personal Auto,SUV,291.744204,1.0
5589,,HH23204,California,F,Doctor,2395.57,21986.0,63.0,0,Personal Auto,Two-Door Car,333.696228,1.0
5590,,IE29890,Oregon,F,High School or Below,8861.482361,58480.0,113.0,1,Personal Auto,SUV,542.4,1.0
5591,,VO25412,Washington,F,Master,8936.823519,37520.0,74.0,0,Special Auto,Two-Door Car,163.576763,1.0
5592,,ME37051,California,M,Bachelor,7340.496505,50165.0,62.0,0,Personal Auto,Two-Door Car,129.999138,0.0
5593,,DL17162,Arizona,M,College,26453.93512,42961.0,83.0,0,Personal Auto,Four-Door Car,398.4,0.0
5594,,DD27563,Oregon,M,High School or Below,6342.473656,86687.0,80.0,0,Personal Auto,Four-Door Car,274.159702,0.0
